accident_id	ST_CASE	VE_TOTAL	VE_FORMS	PEDS	PERSONS	COUNTY	county_name	CITY	city_name	DAY	MONTH	YEAR	HOUR	MINUTE	NHS	FUNC_SYS	func_sys_lit	ROAD_FNC	road_fnc_lit	RD_OWNER	rd_owner_lit	TWAY_ID	TWAY_ID2	LATITUDE	LONGITUD	SP_JUR	sp_jur_lit	HARM_EV	harm_ev_lit	MAN_COLL	man_coll_lit	RELJCT1	RELJCT2	TYP_INT	WRK_ZONE	REL_ROAD	LGT_COND	lgt_cond_lit	WEATHER	weather_lit	SCH_BUS	CF1	CF2	CF3	cf1_lit	cf2_lit	cf3_lit	FATALS	A_INTER	a_inter_lit	A_ROADFC	a_road_fc_lit	A_TOD	a_tod_lit	A_DOW	a_dow_lit	A_LT	a_lt_lit	A_SPCRA	a_spcra_lit	A_PED	a_ped_lit	A_PED_F	a_ped_f_lit	A_PEDAL	a_pedal_lit	A_PEDAL_F	a_pedal_f_lit	A_POLPUR	a_polour_lit	A_POSBAC	a_posbac_lit	A_DIST	a_dist_lit	A_DROWSY	a_drowsy_lit	INDIAN_RES	indian_res_lit
2012040351	40351	1	1	0	2	19	PIMA	530	TUCSON	27	2	2012	10	29	0		.	15	Urban-Collector		.	GLENN ST		32.257575000	-110.977719440	0	No Special Jurisdiction	5	Fell/Jumped from Vehicle	0	Not a Collision with Motor Vehicle In-Transport	0	8	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040352	40352	1	1	1	1	19	PIMA	0	NONE LISTED	26	6	2012	5	58	0		.	16	Urban-Local Road or Street		.	RUDASILL RD		32.315605560	-110.995894440	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040353	40353	1	1	0	1	19	PIMA	0	NONE LISTED	27	6	2012	23	1	1		.	1	Rural-Principal Arterial-Interstate		.	I-19 RAMP		32.003725000	-110.993575000	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	1	5	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2012040354	40354	2	2	0	3	19	PIMA	0	NONE LISTED	30	6	2012	16	19	0		.	14	Urban-Minor Arterial		.	PICTURE ROCKS RD		32.325250000	-111.144119440	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	14	0	0	Motor Vehicle struck by falling cargo,or something	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040355	40355	1	1	0	3	19	PIMA	0	NONE LISTED	8	6	2012	8	0	0		.	5	Rural-Minor Collector		.	BIA 19		99.999900000	999.999900000	3	Indian Reservation	35	Embankment	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	6	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	1	Tribal Lands
2012040356	40356	1	1	0	9	12	LA PAZ	0	NONE LISTED	8	6	2012	15	54	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		33.621211110	-113.699825000	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	1	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040357	40357	1	1	0	1	21	PINAL	0	NONE LISTED	10	6	2012	3	9	0		.	6	Rural-Local Road or Street		.	BARNES RD		32.922905560	-111.986152780	0	No Special Jurisdiction	35	Embankment	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040358	40358	1	1	0	1	5	COCONINO	0	NONE LISTED	10	6	2012	12	43	0		.	4	Rural-Major Collector		.	US-180		35.427605560	-111.759705560	0	No Special Jurisdiction	11	Live Animal	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040359	40359	1	1	0	3	21	PINAL	22	APACHE JUNCTION	7	6	2012	23	4	0		.	13	Urban-Other Principal Arterial		.	APACHE TRL	MERIDIAN DR	33.415008330	-111.580616670	0	No Special Jurisdiction	46	Traffic Signal Support	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	4	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040360	40360	1	1	0	1	7	GILA	0	NONE LISTED	2	7	2012	18	26	0		.	6	Rural-Local Road or Street		.	FOREST RD 906		33.362222220	-110.875277780	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	6	9	Unknown	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040361	40361	1	1	1	1	27	YUMA	620	YUMA	2	7	2012	20	44	0		.	14	Urban-Minor Arterial		.	24TH ST		32.683925000	-114.630194440	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040362	40362	1	1	1	1	27	YUMA	620	YUMA	3	7	2012	4	21	0		.	14	Urban-Minor Arterial		.	24TH ST		32.683822220	-114.665847220	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040363	40363	1	1	0	2	13	MARICOPA	190	GILBERT	4	7	2012	22	25	0		.	16	Urban-Local Road or Street		.	SAN TAN VILLAGE PKWY		33.320958330	-111.743000000	0	No Special Jurisdiction	33	Curb	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	2	2	Non-Interstate	6	Local	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040364	40364	1	1	1	1	13	MARICOPA	370	PHOENIX	4	7	2012	23	45	0		.	13	Urban-Other Principal Arterial		.	51ST AVE		33.478705560	-112.168977780	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040365	40365	9	9	0	13	13	MARICOPA	80	CHANDLER	5	7	2012	1	0	1		.	11	Urban-Principal Arterial-Interstate		.	I-10		33.307752780	-111.972391670	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	1	18	1	0	1	3	Dark - Lighted	1	Clear	No	14	0	0	Motor Vehicle struck by falling cargo,or something	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040366	40366	2	2	0	6	19	PIMA	530	TUCSON	5	7	2012	1	57	0		.	14	Urban-Minor Arterial		.	5TH ST	COLUMBUS BLVD	32.228847220	-110.901152780	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	3	Dark - Lighted	10	Cloudy	No	20	0	0	Police Pursuit Involved	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Police Pursuit Involved Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040367	40367	1	1	1	4	19	PIMA	530	TUCSON	5	7	2012	22	2	0		.	14	Urban-Minor Arterial		.	VALENCIA RD		32.133716670	-110.999177780	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040368	40368	1	1	0	1	13	MARICOPA	370	PHOENIX	7	7	2012	99	99	1		.	11	Urban-Principal Arterial-Interstate		.	I-10 RAMP		33.410283330	-111.997708330	0	No Special Jurisdiction	42	Tree (Standing Only)	0	Not a Collision with Motor Vehicle In-Transport	1	5	1	0	4	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	3	Unknown	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040369	40369	3	3	0	8	15	MOHAVE	59	BULLHEAD CITY	8	7	2012	18	30	0		.	13	Urban-Other Principal Arterial		.	SR-95		35.070108330	-114.589413890	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040370	40370	1	1	0	1	19	PIMA	530	TUCSON	16	7	2012	16	22	0		.	16	Urban-Local Road or Street		.	PALO VERDE RD		32.159044440	-110.917611110	0	No Special Jurisdiction	33	Curb	0	Not a Collision with Motor Vehicle In-Transport	1	18	1	0	3	1	Daylight	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040371	40371	5	5	0	5	13	MARICOPA	200	GLENDALE	21	7	2012	8	32	1		.	12	Urban-Principal Arterial-Other Freeways or Expressways		.	SR-101		33.668244440	-112.177722220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
2012040372	40372	4	4	0	8	13	MARICOPA	0	NONE LISTED	21	7	2012	15	0	1		.	1	Rural-Principal Arterial-Interstate		.	I-17		33.894627780	-112.147286110	0	No Special Jurisdiction	58	Ground	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	10	Cloudy	No	14	0	0	Motor Vehicle struck by falling cargo,or something	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	2	Weekend	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040373	40373	1	1	0	3	1	APACHE	0	NONE LISTED	21	7	2012	17	20	0		.	3	Rural-Minor Arterial		.	US-180		34.210669440	-109.330483330	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	1	Involving a Distracted Driver	2	Other Crash	1	Tribal Lands
2012040374	40374	1	1	0	2	5	COCONINO	0	NONE LISTED	21	7	2012	19	59	1		.	11	Urban-Principal Arterial-Interstate		.	I-40		35.194919440	-111.738227780	0	No Special Jurisdiction	24	Guardrail Face	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	5	Dusk	10	Cloudy	No	0	0	0	None	None	None	2	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040375	40375	1	1	0	15	17	NAVAJO	0	NONE LISTED	22	7	2012	0	57	1		.	1	Rural-Principal Arterial-Interstate		.	I-40		34.980733330	-110.053394440	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	1	18	1	0	4	2	Dark - Not Lighted	10	Cloudy	No	0	0	0	None	None	None	2	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040376	40376	2	2	0	3	13	MARICOPA	490	TEMPE	22	7	2012	15	6	0		.	14	Urban-Minor Arterial		.	SOUTHERN AVE		33.392872220	-111.952236110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040377	40377	1	1	0	2	11	GREENLEE	0	NONE LISTED	22	7	2012	16	0	0		.	5	Rural-Minor Collector		.	SR-78		33.088466670	-109.079016670	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	6	1	Daylight	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
2012040378	40378	2	2	0	3	13	MARICOPA	200	GLENDALE	23	7	2012	9	43	0		.	13	Urban-Other Principal Arterial		.	THUNDERBIRD RD	55TH AVE	33.610733330	-112.177158330	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040379	40379	3	3	0	4	19	PIMA	0	NONE LISTED	24	7	2012	21	21	0		.	16	Urban-Local Road or Street		.	PALO VERDE RD	IRVINGTON RD	32.163197220	-110.917633330	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040380	40380	1	1	0	5	21	PINAL	0	NONE LISTED	26	7	2012	2	8	1		.	1	Rural-Principal Arterial-Interstate		.	I-8		32.828047220	-111.921238890	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040381	40381	1	1	0	3	13	MARICOPA	0	NONE LISTED	26	7	2012	15	1	1		.	1	Rural-Principal Arterial-Interstate		.	I-17		34.000541670	-112.134022220	0	No Special Jurisdiction	51	Jackknife (harmful to this vehicle)	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	6	Severe Crosswinds	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040382	40382	2	2	0	2	13	MARICOPA	0	NONE LISTED	28	7	2012	7	48	1		.	2	Rural-Principal Arterial-Other		.	SR-87		33.714050000	-111.510255560	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	7	Sideswipe - Same Direction	0	1	1	0	1	1	Daylight	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040383	40383	1	1	0	1	15	MOHAVE	260	KINGMAN	28	7	2012	9	53	1		.	13	Urban-Other Principal Arterial		.	US-93		35.202822220	-114.085855560	0	No Special Jurisdiction	42	Tree (Standing Only)	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	6	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040384	40384	2	2	0	3	27	YUMA	0	NONE LISTED	29	7	2012	0	44	1		.	2	Rural-Principal Arterial-Other		.	US-95		32.795311110	-114.381275000	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040385	40385	2	1	0	1	27	YUMA	0	NONE LISTED	30	7	2012	0	35	0		.	16	Urban-Local Road or Street		.	MESA AVE		32.660605560	-114.469527780	0	No Special Jurisdiction	14	Parked Motor Vehicle	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	7	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040386	40386	1	1	0	3	13	MARICOPA	368	PEORIA	30	7	2012	17	47	1		.	12	Urban-Principal Arterial-Other Freeways or Expressways		.	SR-101 RAMP		33.608166670	-112.244763890	0	No Special Jurisdiction	42	Tree (Standing Only)	0	Not a Collision with Motor Vehicle In-Transport	1	5	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040387	40387	2	2	0	2	21	PINAL	0	NONE LISTED	17	7	2012	9	29	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		33.152058330	-111.868536110	3	Indian Reservation	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2012040388	40388	4	4	0	5	13	MARICOPA	370	PHOENIX	5	6	2012	17	41	0		.	13	Urban-Other Principal Arterial		.	INDIAN SCHOOL RD		33.494747220	-112.213347220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040389	40389	1	1	0	2	21	PINAL	160	ELOY	3	6	2012	1	1	0		.	6	Rural-Local Road or Street		.	ESTRELLA RD		32.752122220	-111.602516670	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040390	40390	1	1	1	4	17	NAVAJO	0	NONE LISTED	3	6	2012	21	13	0		.	5	Rural-Minor Collector		.	BIA 55		33.799077780	-109.937850000	3	Indian Reservation	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	6	Dark - Unknown Lighting	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2012040391	40391	1	1	1	1	13	MARICOPA	370	PHOENIX	4	6	2012	20	36	0		.	13	Urban-Other Principal Arterial		.	24TH ST		33.424363890	-112.030338890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040392	40392	2	2	0	3	17	NAVAJO	0	NONE LISTED	5	6	2012	99	99	0		.	4	Rural-Major Collector		.	SR-87		35.431783330	-110.425419440	3	Indian Reservation	12	Motor Vehicle In-Transport	99	Unknown	0	1	1	0	1	9	Unknown	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	3	Unknown	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
